CAD_E|CAMRB15000403|CASLU2015000301|GREENWOOD|20150107200234|FSR|FIRE, RESIDENTIAL|-120.854895|35.388848|2509 GREENWOOD AVE |MB|550 BLK PAULA ST|500 BLK ELENA ST|611_F_3||||U5332|Command:XSL CMD 4;Pri Tactical:VFIRE22;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 12:09:03 AM
CAD_U|CAMRB|U5332|ONS|20150107234903|B-11C|15000403|FSR|CASLU2015000301//1/8/2015 12:09:03 AM
CAD_U|CACDF|C406|AIQ|20150107074937|BVHB|||//1/8/2015 4:26:23 AM
CAD_U|CACDF|C406|AIQ|20150107074937|BVHB|||//1/8/2015 4:26:23 AM
CAD_U|CACDF|C406|AIQ|20150107074937|BVHB|||//1/8/2015 4:26:23 AM
CAD_U|CABEU|D4641|AIQ|20150102080000|BEU-30|||//1/8/2015 4:26:23 AM
CAD_U|CABEU|D4641|AIQ|20150102080000|BEU-30|||//1/8/2015 4:26:23 AM
CAD_U|CABEU|D4641|AIQ|20150102080000|BEU-30|||//1/8/2015 4:26:23 AM
CAD_U|CABEU|D4643|AIQ|20141226081807|BEU-30|||//1/8/2015 4:26:24 AM
CAD_U|CABEU|D4643|AIQ|20141226081807|BEU-30|||//1/8/2015 4:26:24 AM
CAD_U|CABEU|D4643|AIQ|20141226081807|BEU-30|||//1/8/2015 4:26:24 AM
CAD_U|CAFKU|D4340|AIQ|20150102074219|FKU-1A|||//1/8/2015 4:26:24 AM
CAD_U|CAFKU|D4340|AIQ|20150102074219|FKU-1A|||//1/8/2015 4:26:24 AM
CAD_U|CAFKU|D4340|AIQ|20150102074219|FKU-1A|||//1/8/2015 4:26:24 AM
CAD_U|CABEU|E4661|AIQ|20150105081835|BEU-30|||//1/8/2015 4:26:25 AM
CAD_U|CABEU|E4661|AIQ|20150105081835|BEU-30|||//1/8/2015 4:26:25 AM
CAD_U|CABEU|E4661|AIQ|20150105081835|BEU-30|||//1/8/2015 4:26:25 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//1/8/2015 4:26:25 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//1/8/2015 4:26:25 AM
CAD_U|CAFKU|E4352|AIQ|20140917162508|FKU-2|||//1/8/2015 4:26:25 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//1/8/2015 4:26:26 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//1/8/2015 4:26:26 AM
CAD_U|CAFKU|E4353|AIQ|20140917193953|FKU-2|||//1/8/2015 4:26:26 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//1/8/2015 4:26:26 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//1/8/2015 4:26:26 AM
CAD_U|CABEU|E4663|AIQ|20140729113127|BEU-30|||//1/8/2015 4:26:26 AM
CAD_U|CABEU|E4666|AIQ|20141201102553|BEU-30|||//1/8/2015 4:26:26 AM
CAD_U|CABEU|E4666|AIQ|20141201102553|BEU-30|||//1/8/2015 4:26:26 AM
CAD_U|CABEU|E4666|AIQ|20141201102553|BEU-30|||//1/8/2015 4:26:26 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//1/8/2015 4:26:26 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//1/8/2015 4:26:26 AM
CAD_U|CABEU|E4673|AIQ|20141011214131|BEU-30|||//1/8/2015 4:26:26 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//1/8/2015 4:26:26 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//1/8/2015 4:26:26 AM
CAD_U|CABEU|E4677|AIQ|20140921025307|BEU-30|||//1/8/2015 4:26:26 AM
CAD_U|CABEU|E4684|AIQ|20150101123717|BEU-35|||//1/8/2015 4:26:27 AM
CAD_U|CABEU|E4684|AIQ|20150101123717|BEU-35|||//1/8/2015 4:26:27 AM
CAD_U|CABEU|GAB1|AIQ|20150105071314|BEU-30|||//1/8/2015 4:26:27 AM
CAD_U|CABEU|GAB1|AIQ|20150105071314|BEU-30|||//1/8/2015 4:26:27 AM
CAD_U|CABEU|GAB1|AIQ|20150105071314|BEU-30|||//1/8/2015 4:26:27 AM
CAD_U|CABEU|GAB2|AIQ|20150105071324|BEU-30|||//1/8/2015 4:26:27 AM
CAD_U|CABEU|GAB2|AIQ|20150105071324|BEU-30|||//1/8/2015 4:26:27 AM
CAD_U|CABEU|GAB2|AIQ|20150105071324|BEU-30|||//1/8/2015 4:26:27 AM
CAD_U|CABEU|GAB3|AIQ|20150102064024|BEU-30|||//1/8/2015 4:26:28 AM
CAD_U|CABEU|GAB3|AIQ|20150102064024|BEU-30|||//1/8/2015 4:26:28 AM
CAD_U|CABEU|GAB3|AIQ|20150102064024|BEU-30|||//1/8/2015 4:26:28 AM
CAD_U|CAFKU|E4354|AIQ|20141226070632|FKU-1A|||//1/8/2015 4:26:28 AM
CAD_U|CAFKU|E4354|AIQ|20141226070632|FKU-1A|||//1/8/2015 4:26:28 AM
CAD_U|CABEU|GAB4|AIQ|20150106070903|BEU-30|||//1/8/2015 4:26:29 AM
CAD_U|CABEU|GAB4|AIQ|20150106070903|BEU-30|||//1/8/2015 4:26:29 AM
CAD_U|CABEU|GAB4|AIQ|20150106070903|BEU-30|||//1/8/2015 4:26:29 AM
CAD_U|CABEU|GAB5|AIQ|20150105071342|BEU-30|||//1/8/2015 4:26:29 AM
CAD_U|CABEU|GAB5|AIQ|20150105071342|BEU-30|||//1/8/2015 4:26:29 AM
CAD_U|CABEU|GAB5|AIQ|20150105071342|BEU-30|||//1/8/2015 4:26:29 AM
CAD_U|CAFKU|E4363|AIQ|20150107082315|FKU-2|||//1/8/2015 4:26:30 AM
CAD_U|CAFKU|E4363|AIQ|20150107082315|FKU-2|||//1/8/2015 4:26:30 AM
CAD_U|CAFKU|E4363|AIQ|20150107082315|FKU-2|||//1/8/2015 4:26:30 AM
CAD_U|CABEU|GAB6|AIQ|20150105071352|BEU-30|||//1/8/2015 4:26:30 AM
CAD_U|CABEU|GAB6|AIQ|20150105071352|BEU-30|||//1/8/2015 4:26:30 AM
CAD_U|CABEU|GAB6|AIQ|20150105071352|BEU-30|||//1/8/2015 4:26:30 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 4:26:30 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 4:26:30 AM
CAD_U|CAFKU|E4371|AIQ|20140917173311|FKU-2|||//1/8/2015 4:26:30 AM
CAD_U|CAFKU|E4382|AIQ|20150105110556|FKU-2|||//1/8/2015 4:26:30 AM
CAD_U|CAFKU|E4382|AIQ|20150105110556|FKU-2|||//1/8/2015 4:26:30 AM
CAD_U|CAFKU|E4382|AIQ|20150105110556|FKU-2|||//1/8/2015 4:26:30 AM
CAD_U|CAFKU|MIR1|AIQ|20150105074953|FKU-2|||//1/8/2015 4:26:30 AM
CAD_U|CAFKU|MIR1|AIQ|20150105074953|FKU-2|||//1/8/2015 4:26:30 AM
CAD_U|CAFKU|MIR1|AIQ|20150105074953|FKU-2|||//1/8/2015 4:26:30 AM
CAD_U|CAFKU|MIR2|AIQ|20150105074954|FKU-2|||//1/8/2015 4:26:31 AM
CAD_U|CAFKU|MIR2|AIQ|20150105074954|FKU-2|||//1/8/2015 4:26:31 AM
CAD_U|CAFKU|MIR2|AIQ|20150105074954|FKU-2|||//1/8/2015 4:26:31 AM
CAD_U|CAFKU|MIR4|AIQ|20150102092404|FKU-2|||//1/8/2015 4:26:31 AM
CAD_U|CAFKU|MIR4|AIQ|20150102092404|FKU-2|||//1/8/2015 4:26:31 AM
CAD_U|CAFKU|MIR4|AIQ|20150102092404|FKU-2|||//1/8/2015 4:26:31 AM
CAD_E|CASLC15000407|CASLU|EMS3CDF/|20150108051855|OOA|OTH, ASSIST|-120.727177|35.320794|245 N LAS FLORES DR||LA SERENA WAY|LA CUMBRE LN|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:18:57 AM
CAD_E|CASLC15000407|CASLU|EMS3CDF/|20150108051855|OOA|OTH, ASSIST|-120.727177|35.320794|245 N LAS FLORES DR||LA SERENA WAY|LA CUMBRE LN|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:18:57 AM
CAD_E|CASLC15000407|CASLU|EMS3CDF/|20150108051855|OOA|OTH, ASSIST|-120.727177|35.320794|245 N LAS FLORES DR||LA SERENA WAY|LA CUMBRE LN|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:19:01 AM
CAD_E|CASLC15000407|CASLU|EMS3CDF/|20150108051855|OOA|OTH, ASSIST|-120.727177|35.320794|245 N LAS FLORES DR||LA SERENA WAY|LA CUMBRE LN|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:19:02 AM
CAD_E|CASLC15000407|CASLU|EMS3CDF/|20150108051855|MED|MEDICAL AID CODE 3|-120.507130|35.015481|245 N LAS FLORES DR ||1600 BLK LA CUMBRE LN|1599 BLK LA SERENA WAY|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 5:19:08 AM
CAD_E|CASLC15000407|CASLU|EMS3CDF/|20150108051855|MED|MEDICAL AID CODE 3|-120.507130|35.015481|245 N LAS FLORES DR ||1600 BLK LA CUMBRE LN|1599 BLK LA SERENA WAY|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 5:19:09 AM
CAD_E|CASLC15000407|CASLU2015000304|EMS3CDF/|20150108051855|MED|MEDICAL AID CODE 3|-120.507130|35.015481|245 N LAS FLORES DR ||1600 BLK LA CUMBRE LN|1599 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 5:19:16 AM
CAD_E|CASLC15000407|CASLU2015000304|EMS3CDF/|20150108051855|MED|MEDICAL AID CODE 3|-120.507130|35.015481|245 N LAS FLORES DR ||1600 BLK LA CUMBRE LN|1599 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 5:19:16 AM
CAD_U|CASLC|ME20|DSP|20150108051916|E-19B|15000407|MED|CASLU2015000304//1/8/2015 5:19:16 AM
CAD_E|CASLC15000407|CASLU2015000304|EMS3CDF/|20150108051855|MED|MEDICAL AID CODE 3|-120.507130|35.015481|245 N LAS FLORES DR ||1600 BLK LA CUMBRE LN|1599 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 5:21:17 AM
CAD_U|CASLC|ME20|DSP|20150108051916|E-19B|15000407|MED|CASLU2015000304//1/8/2015 5:21:17 AM
CAD_E|CASLC15000407|CASLU2015000304|EMS3CDF/|20150108051855|MED|MEDICAL AID CODE 3|-120.507130|35.015481|245 N LAS FLORES DR ||1600 BLK LA CUMBRE LN|1599 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 5:21:58 AM
CAD_U|CASLC|ME20|ENR|20150108052158|E-19B|15000407|MED|CASLU2015000304//1/8/2015 5:21:58 AM
CAD_U|CASLC|ME20|ENR|20150108052158|E-19B|15000407|MED|CASLU2015000304//1/8/2015 5:21:58 AM
CAD_E|CASLC15000407|CASLU2015000304|EMS3CDF/|20150108051855|MED|MEDICAL AID CODE 3|-120.507130|35.015481|245 N LAS FLORES DR ||1600 BLK LA CUMBRE LN|1599 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 5:27:15 AM
CAD_U|CASLC|ME20|ONS|20150108052715|E-19B|15000407|MED|CASLU2015000304//1/8/2015 5:27:15 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|OOA|OTH, ASSIST|-120.727177|35.320794|250 PACIFIC ST||MAIN ST|MORRO AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:30:31 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|OOA|OTH, ASSIST|-120.727177|35.320794|250 PACIFIC ST||MAIN ST|MORRO AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:30:31 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|OOA|OTH, ASSIST|-120.727177|35.320794|250 PACIFIC ST||MAIN ST|MORRO AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:30:35 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|OOA|OTH, ASSIST|-120.727177|35.320794|250 PACIFIC ST||MAIN ST|MORRO AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:30:35 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|OOA|OTH, ASSIST|-120.727177|35.320794|250 PACIFIC ST||MAIN ST|MORRO AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:30:39 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|OOA|OTH, ASSIST|-120.727177|35.320794|250 PACIFIC ST||MAIN ST|MORRO AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:30:39 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|OOA|OTH, ASSIST|-120.727177|35.320794|250 PACIFIC ST||MAIN ST|MORRO AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:30:39 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|OOA|OTH, ASSIST|-120.727177|35.320794|250 PACIFIC ST||MAIN ST|MORRO AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:30:39 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|OOA|OTH, ASSIST|-120.727177|35.320794|250 PACIFIC ST||MAIN ST|MORRO AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:30:39 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|OOA|OTH, ASSIST|-120.727177|35.320794|250 PACIFIC ST||MAIN ST|MORRO AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//1/8/2015 5:30:39 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5|||||Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:30:49 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5|||||Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:30:50 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5|||||Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:30:51 AM
CAD_E|CASLC15000408|CASLU|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5|||||Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:30:55 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:30:55 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:30:55 AM
CAD_U|CAMRB|E5392|DSP|20150108053055|B-11C|15000408|MED|CASLU2015000305//1/8/2015 5:30:55 AM
CAD_U|CAMRB|R5351|DSP|20150108053055|B-11C|15000408|MED|CASLU2015000305//1/8/2015 5:30:55 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:31:07 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:31:07 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:31:07 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:31:07 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:31:07 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:31:07 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:31:24 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:31:24 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST #323 ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:31:42 AM
CAD_U|CAMRB|E5392|DSP|20150108053055|B-11C|15000408|MED|CASLU2015000305//1/8/2015 5:31:42 AM
CAD_U|CAMRB|R5351|DSP|20150108053055|B-11C|15000408|MED|CASLU2015000305//1/8/2015 5:31:42 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST #323 ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:32:56 AM
CAD_U|CAMRB|E5392|DSP|20150108053055|B-11C|15000408|MED|CASLU2015000305//1/8/2015 5:32:56 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST #323 ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:32:56 AM
CAD_U|CAMRB|R5351|DSP|20150108053055|B-11C|15000408|MED|CASLU2015000305//1/8/2015 5:32:57 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST #323 ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:33:38 AM
CAD_U|CAMRB|E5392|ENR|20150108053338|B-11C|15000408|MED|CASLU2015000305//1/8/2015 5:33:38 AM
CAD_U|CAMRB|E5392|ENR|20150108053338|B-11C|15000408|MED|CASLU2015000305//1/8/2015 5:33:38 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST #323 ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:33:46 AM
CAD_U|CAMRB|R5351|ENR|20150108053346|B-11C|15000408|MED|CASLU2015000305//1/8/2015 5:33:46 AM
CAD_U|CAMRB|R5351|ENR|20150108053346|B-11C|15000408|MED|CASLU2015000305//1/8/2015 5:33:46 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST #323 ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:33:51 AM
CAD_E|CASLC15000408|CASLU2015000305|EMS3CDF/|20150108053029|MED|MEDICAL AID CODE 3|-120.851121|35.364969|BEST WESTERN SAN MARCOS INN @ 250 PACIFIC ST #323 ||700 BLK MORRO AVE|700 BLK MAIN ST|633_B_5/633_B_5||||E5392,R5351|Command:BAY;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//1/8/2015 5:35:47 AM
CAD_U|CAMRB|E5392|ONS|20150108053547|B-11C|15000408|MED|CASLU2015000305//1/8/2015 5:35:47 AM
CAD_U|CAMRB|R5351|ONS|20150108053553|B-11C|15000408|MED|CASLU2015000305//1/8/2015 5:35:53 AM
CAD_E|CASLC15000407|CASLU2015000304|EMS3CDF/|20150108051855|MED|MEDICAL AID CODE 3|-120.507130|35.015481|245 N LAS FLORES DR ||1600 BLK LA CUMBRE LN|1599 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 5:40:35 AM
CAD_U|CASLC|ME20|AOS|20150108054035|E-19B|15000407|MED|CASLU2015000304//1/8/2015 5:40:35 AM
CAD_E|CASLC15000407|CASLU2015000304|EMS3CDF/|20150108051855|MED|MEDICAL AID CODE 3|-120.507130|35.015481|245 N LAS FLORES DR ||1600 BLK LA CUMBRE LN|1599 BLK LA SERENA WAY|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 5:41:40 AM
CAD_U|CASLC|ME20|RTQ|20150108054140|E-19B|15000407|MED|CASLU2015000304//1/8/2015 5:41:40 AM
CAD_E|CASLC15000407|CASLU2015000304|EMS3CDF/|20150108051855|MED|MEDICAL AID CODE 3|-120.507130|35.015481|245 N LAS FLORES DR ||1600 BLK LA CUMBRE LN|1599 BLK LA SERENA WAY|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//1/8/2015 5:47:56 AM
